leading_item_id,following_item_id,lag,p_value,causality_score
JERHKLYW,RAWUKQMJ,6,0.07166169554503005,0.92833830445497
JERHKLYW,ROACSLMG,7,0.0970447016570899,0.9029552983429101
JERHKLYW,TGOELCAG,4,0.06233626578792665,0.9376637342120734
JERHKLYW,UQYUIVVR,1,0.05863496803691294,0.9413650319630871
JERHKLYW,WBLJNPZQ,4,0.047624054710392716,0.9523759452896072
JERHKLYW,XIFHSOWQ,1,0.003968123103581331,0.9960318768964187
JERHKLYW,XIPPENFQ,7,0.08412381763002812,0.9158761823699719
JPBRUTWP,APQGTRMF,2,0.0023070169785375204,0.9976929830214625
JPBRUTWP,ATLDMDBO,4,0.009733185628205568,0.9902668143717944
JPBRUTWP,AXULOHBQ,2,0.004430582949092671,0.9955694170509073
JPBRUTWP,BEZYMBBT,2,0.04611932270604847,0.9538806772939515
JPBRUTWP,BSRMSVTC,3,0.03379579793962934,0.9662042020603706
JPBRUTWP,BTMOEMEP,1,0.040285374366886145,0.9597146256331138
JPBRUTWP,DBWLZWNK,3,0.06152852083258405,0.9384714791674159
JPBRUTWP,DEWLVASR,1,0.039436962170130374,0.9605630378298696
JPBRUTWP,DJBLNPNC,5,0.07430594173305878,0.9256940582669412
JPBRUTWP,DNMPSKTB,1,0.07271907012109845,0.9272809298789015
JPBRUTWP,ELQGMQWE,1,0.06509538934504211,0.9349046106549579
JPBRUTWP,EVBVXETX,5,0.020855849777436025,0.979144150222564
JPBRUTWP,FCYBOAXC,4,0.004198587801248686,0.9958014121987513
JPBRUTWP,FQCLOEXA,6,0.010548640052414808,0.9894513599475852
JPBRUTWP,FRHNWLNI,1,0.032570953782127626,0.9674290462178724
JPBRUTWP,GYHKIVQT,2,0.027650459771716412,0.9723495402282836
JPBRUTWP,HCDTGMST,1,0.05982571026624917,0.9401742897337508
JPBRUTWP,HXYSSRXE,2,0.016324591511960355,0.9836754084880397
JPBRUTWP,IGDVVKUD,3,0.009119117960463614,0.9908808820395364
JPBRUTWP,JBVHSUWY,2,0.006218416666937253,0.9937815833330628
JPBRUTWP,KAGJCHMR,3,0.034594411863948064,0.9654055881360519
JPBRUTWP,KEUWZRKO,5,0.0923116946977521,0.9076883053022479
JPBRUTWP,KJNSOAHR,1,0.030189005125302065,0.9698109948746979
JPBRUTWP,LPHPPJUG,4,0.026100651767064977,0.973899348232935
JPBRUTWP,OKMBFVKS,2,0.017115574286709945,0.98288442571329
JPBRUTWP,OXKURKXR,1,0.006610187328524849,0.9933898126714752
JPBRUTWP,PYZMVUWD,3,0.002565246047839379,0.9974347539521606
JPBRUTWP,QRKRBYJL,5,0.03816012863225193,0.9618398713677481
JPBRUTWP,QVLMOEYE,2,0.004988095366410942,0.995011904633589
JPBRUTWP,RCBZUSIM,1,0.0010567601365537229,0.9989432398634462
JPBRUTWP,ROACSLMG,1,0.04152185798115402,0.958478142018846
JPBRUTWP,SAHWCZNH,5,0.05294006980046047,0.9470599301995395
JPBRUTWP,SNHYOVBM,7,0.0516769232433718,0.9483230767566282
JPBRUTWP,STZDBITS,6,0.06615908549071135,0.9338409145092886
JPBRUTWP,SUOYXCHP,3,0.08396315048243362,0.9160368495175664
JPBRUTWP,TGOELCAG,1,0.030244017630956646,0.9697559823690434
JPBRUTWP,UGEQLMXM,3,0.04995959154021502,0.950040408459785
JPBRUTWP,UIFPPCLR,1,0.024038414896919654,0.9759615851030804
JPBRUTWP,VMAQSTJE,2,0.06627503259053373,0.9337249674094663
JPBRUTWP,VUAFAIYJ,6,0.006067123489239288,0.9939328765107607
JPBRUTWP,VWMBASNE,4,0.01789639502038628,0.9821036049796137
JPBRUTWP,WBLJNPZQ,7,0.008332468580155602,0.9916675314198444
JPBRUTWP,XIFHSOWQ,5,0.007302169282582005,0.992697830717418
JPBRUTWP,YSYHGLQK,6,0.019623830282348518,0.9803761697176515
JPBRUTWP,ZGJXVMNI,2,0.0892486937596138,0.9107513062403862
JPBRUTWP,ZKENOUDA,1,0.08833188912258763,0.9116681108774124
JSLXRQOK,APQGTRMF,3,0.0046659271219324245,0.9953340728780675
JSLXRQOK,BEZYMBBT,2,0.07012637894116809,0.9298736210588319
JSLXRQOK,BUZIIBYG,7,0.09605394378509587,0.9039460562149041
JSLXRQOK,CCLHWFWF,5,0.06916393571657665,0.9308360642834234
JSLXRQOK,DDEXPPXU,4,0.021935582798009712,0.9780644172019903
JSLXRQOK,DJBLNPNC,3,0.014322911387553993,0.985677088612446
JSLXRQOK,ELQGMQWE,7,0.09332894216856144,0.9066710578314385
JSLXRQOK,EVBVXETX,1,0.07404410020302489,0.9259558997969751
JSLXRQOK,FTSVTTSR,3,2.2581580360838352e-10,0.9999999997741842
JSLXRQOK,GKQIJYDH,7,0.017768173009444495,0.9822318269905556
JSLXRQOK,KJNSOAHR,3,0.019104995899097456,0.9808950041009026
JSLXRQOK,LLHREMKS,5,4.7499554398125314e-07,0.999999525004456
JSLXRQOK,NAQIHUKZ,7,1.2373006502164427e-10,0.99999999987627
JSLXRQOK,OKMBFVKS,1,0.0924196999041693,0.9075803000958307
JSLXRQOK,SAAYMURU,6,0.03987162254767485,0.9601283774523252
JSLXRQOK,SNHYOVBM,7,0.007172379385994832,0.9928276206140052
JSLXRQOK,TGOELCAG,4,0.06646178704047512,0.9335382129595249
JSLXRQOK,VUAFAIYJ,4,0.08794052278451278,0.9120594772154872
JSLXRQOK,XIIEJNEE,3,0.0005349761979966757,0.9994650238020033
JSLXRQOK,XMKRPGLB,6,0.09756183252117955,0.9024381674788204
JSLXRQOK,YSYHGLQK,5,0.03717292038950369,0.9628270796104963
JSLXRQOK,ZCELVYQU,7,0.0013373244254197504,0.9986626755745802
JSLXRQOK,ZGJXVMNI,6,0.0334840913406033,0.9665159086593967
JSLXRQOK,ZKENOUDA,5,0.015058521188976957,0.984941478811023
KAGJCHMR,AANGBULD,3,0.0012585960539482845,0.9987414039460517
KAGJCHMR,BUZIIBYG,1,0.08907137210858006,0.9109286278914199
KAGJCHMR,DDEXPPXU,4,0.01686147204842746,0.9831385279515725
KAGJCHMR,DEWLVASR,4,0.02289097174490063,0.9771090282550994
KAGJCHMR,DUCMGGNW,3,0.054755610425061746,0.9452443895749383
KAGJCHMR,EVBVXETX,6,0.004416338640918354,0.9955836613590816
KAGJCHMR,FQCLOEXA,6,0.023288302257287095,0.9767116977427129
KAGJCHMR,FWUCPMMW,4,0.007764754540322991,0.992235245459677
KAGJCHMR,GKQIJYDH,1,0.004388401552434947,0.9956115984475651
KAGJCHMR,JERHKLYW,4,0.04176126395289806,0.958238736047102
KAGJCHMR,JSLXRQOK,7,0.0005657182221667378,0.9994342817778332
KAGJCHMR,LTOYKIML,4,0.011746696999486602,0.9882533030005134
KAGJCHMR,NZKBIBNU,6,0.006751688327526785,0.9932483116724732
KAGJCHMR,OXKURKXR,5,0.00906259825551028,0.9909374017444897
KAGJCHMR,QJQJSWFU,3,0.0370675421882819,0.9629324578117181
KAGJCHMR,QKXNTIIB,6,0.05514572596434804,0.9448542740356519
KAGJCHMR,RAWUKQMJ,2,0.03473495569843539,0.9652650443015646
KAGJCHMR,RJGPVEXX,5,0.0009985890553318747,0.9990014109446681
KAGJCHMR,SDWAYPIK,1,0.05918528218655256,0.9408147178134474
KAGJCHMR,STZDBITS,6,0.0902678325496832,0.9097321674503168
KAGJCHMR,UIFPPCLR,1,0.06521945852160446,0.9347805414783955
KAGJCHMR,UQYUIVVR,1,0.034307130852583745,0.9656928691474163
KAGJCHMR,WHPUAOID,7,0.06391712449707765,0.9360828755029224
KAGJCHMR,ZGJXVMNI,5,0.06333280453102084,0.9366671954689791
KAGJCHMR,ZKENOUDA,7,9.523824568680885e-05,0.9999047617543132
KEUWZRKO,BUZIIBYG,7,0.068437018163935,0.931562981836065
KEUWZRKO,CCLHWFWF,1,0.09719420679029614,0.9028057932097039
KEUWZRKO,EVBVXETX,1,0.09731596939169994,0.9026840306083
KEUWZRKO,HCDTGMST,7,0.023906627540017246,0.9760933724599827
KEUWZRKO,JBVHSUWY,3,0.04164958947351389,0.9583504105264861
KEUWZRKO,JPBRUTWP,4,0.04880437359407403,0.9511956264059259
KEUWZRKO,LUENUFGA,4,0.0011895020435269518,0.998810497956473
KEUWZRKO,NZKBIBNU,4,0.01123190480584303,0.988768095194157
KEUWZRKO,OGAFEHLU,4,0.0265247339937517,0.9734752660062483
KEUWZRKO,PYZMVUWD,7,0.035255458783725074,0.964744541216275
KEUWZRKO,QJQJSWFU,1,0.022485509874360304,0.9775144901256397
KEUWZRKO,QKXNTIIB,2,0.0225644938422572,0.9774355061577428
KEUWZRKO,QRKRBYJL,1,0.08249752356179588,0.9175024764382042
KEUWZRKO,QVLMOEYE,4,0.06878574819618305,0.9312142518038169
KEUWZRKO,RJGPVEXX,1,0.013847718560996338,0.9861522814390037
KEUWZRKO,ROACSLMG,1,0.09057439560219596,0.9094256043978041
KEUWZRKO,SAHWCZNH,1,0.035948670369837184,0.9640513296301628
KEUWZRKO,STZDBITS,4,0.04822216656159581,0.9517778334384042
KEUWZRKO,TGOELCAG,2,0.02039486660179522,0.9796051333982048
KEUWZRKO,UIFPPCLR,3,0.002515942038600998,0.997484057961399
KEUWZRKO,VUAFAIYJ,7,0.0341024513320012,0.9658975486679988
KEUWZRKO,VWMBASNE,4,0.05345536950106757,0.9465446304989324
KEUWZRKO,WPQXWHYO,1,0.003347741387365819,0.9966522586126342
KEUWZRKO,XIFHSOWQ,6,7.326265387593084e-05,0.999926737346124
KEUWZRKO,XIPPENFQ,6,0.03723156681695278,0.9627684331830473
KJNSOAHR,AHMDUILJ,2,0.03838196197510303,0.961618038024897
KJNSOAHR,APQGTRMF,2,0.0015999912882051943,0.9984000087117948
KJNSOAHR,ATLDMDBO,6,0.0781946273946206,0.9218053726053794
KJNSOAHR,BEZYMBBT,2,0.013843333372524686,0.9861566666274754
KJNSOAHR,BSRMSVTC,4,0.023805188743959402,0.9761948112560406
KJNSOAHR,BUZIIBYG,5,0.024271690388749094,0.9757283096112509
KJNSOAHR,DBWLZWNK,5,0.07455007463006433,0.9254499253699356
KJNSOAHR,DJBLNPNC,7,0.06594404145611103,0.934055958543889
KJNSOAHR,FCYBOAXC,2,0.04685953234909823,0.9531404676509018
KJNSOAHR,FDXPMYGF,2,0.09890150093550851,0.9010984990644915
KJNSOAHR,GKQIJYDH,4,0.004087342359011135,0.9959126576409889
KJNSOAHR,HXYSSRXE,5,0.04737708576733078,0.9526229142326692
KJNSOAHR,IGDVVKUD,6,0.02943034804051961,0.9705696519594804
KJNSOAHR,JPBRUTWP,3,0.07945234475247667,0.9205476552475234
KJNSOAHR,LLHREMKS,7,0.04263407526351414,0.9573659247364859
KJNSOAHR,LTOYKIML,4,0.07664434624162683,0.9233556537583731
KJNSOAHR,OKMBFVKS,5,0.025734164260652153,0.9742658357393479
KJNSOAHR,QJQJSWFU,4,0.06983117445168223,0.9301688255483178
KJNSOAHR,QRKRBYJL,4,0.011758798775618516,0.9882412012243815
KJNSOAHR,RAWUKQMJ,1,0.06794478860165486,0.9320552113983451
KJNSOAHR,RCBZUSIM,5,0.010279672314234456,0.9897203276857656
KJNSOAHR,ROACSLMG,3,0.020160553490967993,0.979839446509032
KJNSOAHR,SAAYMURU,7,0.013123003724989334,0.9868769962750107
KJNSOAHR,SUOYXCHP,4,0.007794602177444496,0.9922053978225555
KJNSOAHR,UGEQLMXM,1,0.012088369612983972,0.987911630387016
KJNSOAHR,UQYUIVVR,2,0.04388650793228657,0.9561134920677135
KJNSOAHR,VBYCLTYZ,2,0.08440548806372497,0.9155945119362751
KJNSOAHR,VUAFAIYJ,7,0.028223421686913466,0.9717765783130865
KJNSOAHR,WHPUAOID,4,0.0700127328112105,0.9299872671887895
KJNSOAHR,WQMVCOEM,1,0.09921653131739884,0.9007834686826012
KJNSOAHR,XIIEJNEE,2,0.008842054539366408,0.9911579454606336
KJNSOAHR,XIPPENFQ,1,0.08239947439465202,0.917600525605348
KJNSOAHR,XUOIQPFL,5,0.03428457599547882,0.9657154240045212
KJNSOAHR,ZCELVYQU,5,0.0008328547570497307,0.9991671452429502
KJNSOAHR,ZGJXVMNI,4,0.032573270985545404,0.9674267290144546
KJNSOAHR,ZXERAXWP,4,0.0039006102245367075,0.9960993897754633
LLHREMKS,AANGBULD,6,0.02305597887577338,0.9769440211242266
LLHREMKS,BLANHGYY,6,0.07049015045406258,0.9295098495459374
LLHREMKS,DEWLVASR,1,0.06563541679674878,0.9343645832032512
LLHREMKS,ELQGMQWE,6,0.013147469812813298,0.9868525301871867
LLHREMKS,FWUCPMMW,6,0.009337653322201015,0.990662346677799
LLHREMKS,GKQIJYDH,3,0.00013160522516369655,0.9998683947748364
LLHREMKS,JERHKLYW,3,0.06925310563400315,0.9307468943659969
LLHREMKS,KAGJCHMR,2,0.015516027015822755,0.9844839729841772
LLHREMKS,MBSBZBXA,4,0.0598819144467517,0.9401180855532483
LLHREMKS,STZDBITS,1,0.002172313539661087,0.9978276864603389
LLHREMKS,SUOYXCHP,1,0.07742430507839035,0.9225756949216096
LLHREMKS,UGEQLMXM,5,0.0019450513279719057,0.998054948672028
LLHREMKS,VBYCLTYZ,6,0.002423254171014978,0.997576745828985
LLHREMKS,XIIEJNEE,4,0.01591079439354647,0.9840892056064535
LLHREMKS,ZCELVYQU,3,6.250293178433274e-07,0.9999993749706821
LLHREMKS,ZKENOUDA,1,0.058438928501970314,0.9415610714980297
LLHREMKS,ZXERAXWP,5,0.011995710774372557,0.9880042892256274
LPHPPJUG,AANGBULD,4,0.08379952371907408,0.9162004762809259
LPHPPJUG,AHMDUILJ,3,0.008007362629141722,0.9919926373708583
LPHPPJUG,AXULOHBQ,4,0.003406858365522742,0.9965931416344772
LPHPPJUG,BEZYMBBT,1,0.0611106087422628,0.9388893912577372
LPHPPJUG,BJALXPFS,5,0.0024345708266645645,0.9975654291733355
LPHPPJUG,BSRMSVTC,7,0.0037005622689958773,0.9962994377310042
LPHPPJUG,BUZIIBYG,5,0.024575605175471114,0.9754243948245289
LPHPPJUG,DDEXPPXU,2,0.001600532561462613,0.9983994674385374
LPHPPJUG,DNMPSKTB,5,0.0002655554223512328,0.9997344445776488
LPHPPJUG,DUCMGGNW,4,0.05076897663809208,0.9492310233619079
LPHPPJUG,EVBVXETX,3,0.018980338280284084,0.9810196617197159
LPHPPJUG,FDXPMYGF,1,0.05108848285229973,0.9489115171477003
LPHPPJUG,FQCLOEXA,3,0.013595509326072421,0.9864044906739275
LPHPPJUG,FTSVTTSR,1,0.05908379098296652,0.9409162090170334
LPHPPJUG,HXYSSRXE,1,0.014283020987959822,0.9857169790120401
LPHPPJUG,JPBRUTWP,1,0.04349404764044311,0.9565059523595569
LPHPPJUG,MBSBZBXA,2,0.05363950744486245,0.9463604925551375
LPHPPJUG,NZKBIBNU,6,0.02736976114708556,0.9726302388529144
LPHPPJUG,OXKURKXR,7,0.007461461187488636,0.9925385388125114
LPHPPJUG,PYZMVUWD,6,0.029681913472910455,0.9703180865270895
LPHPPJUG,QJQJSWFU,1,0.06870047582152694,0.9312995241784731
LPHPPJUG,QVLMOEYE,1,0.037876665167818006,0.962123334832182
LPHPPJUG,RAWUKQMJ,1,0.03285523589883096,0.967144764101169
LPHPPJUG,RJGPVEXX,7,0.07895546770387045,0.9210445322961296
LPHPPJUG,SDWAYPIK,2,0.030826501554868074,0.9691734984451319
LPHPPJUG,SNHYOVBM,3,0.08283877892847272,0.9171612210715273
LPHPPJUG,VBYCLTYZ,4,0.03951170900064991,0.9604882909993501
LPHPPJUG,XIPPENFQ,2,0.008927092116440112,0.9910729078835598
LPHPPJUG,XUOIQPFL,1,0.016747652884690725,0.9832523471153093
LPHPPJUG,ZKENOUDA,4,0.0194810208228199,0.9805189791771801
LRVGFDFM,ATLDMDBO,2,0.010496926014642544,0.9895030739853574
LRVGFDFM,AXULOHBQ,7,0.010998334340036013,0.989001665659964
LRVGFDFM,BJALXPFS,7,0.007660214563872895,0.9923397854361271
LRVGFDFM,BLANHGYY,7,0.002866076347146826,0.9971339236528531
LRVGFDFM,BTMOEMEP,3,0.040619220440449,0.959380779559551
LRVGFDFM,BUZIIBYG,4,0.02778930306459917,0.9722106969354009
LRVGFDFM,DBWLZWNK,2,0.00838183672045403,0.991618163279546
LRVGFDFM,DJBLNPNC,7,2.8323739199074204e-05,0.999971676260801
LRVGFDFM,DNMPSKTB,3,0.015958737980844958,0.9840412620191551
LRVGFDFM,EVBVXETX,2,0.03786694729868247,0.9621330527013175
LRVGFDFM,FCYBOAXC,6,0.0932998897905724,0.9067001102094276
LRVGFDFM,FDXPMYGF,7,0.004507430366389221,0.9954925696336108
LRVGFDFM,FRHNWLNI,3,0.07971169633369804,0.920288303666302
LRVGFDFM,FWUCPMMW,7,0.08346109658304357,0.9165389034169564
LRVGFDFM,GYHKIVQT,3,0.03675018222431606,0.963249817775684
LRVGFDFM,HXYSSRXE,7,0.01446397997251204,0.985536020027488
LRVGFDFM,IGDVVKUD,2,1.181022867380472e-06,0.9999988189771326
LRVGFDFM,JPBRUTWP,2,0.0009846591107382729,0.9990153408892617
LRVGFDFM,KJNSOAHR,3,0.013101347825224331,0.9868986521747757
LRVGFDFM,LPHPPJUG,7,0.02195204782174497,0.978047952178255
LRVGFDFM,LSOIUSXD,2,0.002976799591065341,0.9970232004089347
LRVGFDFM,MBSBZBXA,1,0.04429704503692199,0.955702954963078
LRVGFDFM,OGAFEHLU,2,0.005924242834470441,0.9940757571655295
LRVGFDFM,OKMBFVKS,7,0.0015238106532311471,0.9984761893467688
LRVGFDFM,OXKURKXR,2,0.008675121892292158,0.9913248781077079
LRVGFDFM,PYZMVUWD,1,0.026159518985299446,0.9738404810147006
LRVGFDFM,QRKRBYJL,2,0.004850214308815628,0.9951497856911844
LRVGFDFM,QVLMOEYE,3,8.859985629102517e-05,0.9999114001437089
LRVGFDFM,RAWUKQMJ,4,0.02915069985522141,0.9708493001447785
LRVGFDFM,RCBZUSIM,2,0.012951153117762692,0.9870488468822373
LRVGFDFM,ROACSLMG,5,0.037807320933232136,0.9621926790667679
LRVGFDFM,SDWAYPIK,1,0.006050504140269866,0.9939494958597301
LRVGFDFM,SUOYXCHP,6,0.0642174264017145,0.9357825735982855
LRVGFDFM,UGEQLMXM,1,0.0009184777860779949,0.999081522213922
LRVGFDFM,UIFPPCLR,6,0.019898234851802442,0.9801017651481976
LRVGFDFM,UQYUIVVR,1,0.07825309596265262,0.9217469040373474
LRVGFDFM,UXSPKBJR,1,0.021095005528427444,0.9789049944715725
LRVGFDFM,VBYCLTYZ,2,0.004101220294648214,0.9958987797053518
LRVGFDFM,VWMBASNE,5,0.023512870210385946,0.976487129789614
LRVGFDFM,WBLJNPZQ,7,0.005703476973899492,0.9942965230261005
LRVGFDFM,WHPUAOID,1,0.05807413313638235,0.9419258668636177
LRVGFDFM,XIIEJNEE,2,3.1179689391479125e-05,0.9999688203106085
LRVGFDFM,XIPPENFQ,6,0.09305571672089923,0.9069442832791008
LRVGFDFM,XMKRPGLB,1,0.02559696272567841,0.9744030372743215
LRVGFDFM,XUOIQPFL,7,0.014394260606407978,0.985605739393592
LSOIUSXD,AHMDUILJ,4,0.013847690211365567,0.9861523097886344
LSOIUSXD,AXULOHBQ,2,0.01242292298654314,0.9875770770134569
LSOIUSXD,BLANHGYY,2,0.03893241546032025,0.9610675845396798
LSOIUSXD,BSRMSVTC,3,0.03816522363018513,0.9618347763698148
LSOIUSXD,CCLHWFWF,5,0.006069570047172501,0.9939304299528275
LSOIUSXD,DEWLVASR,1,0.07937618457730213,0.9206238154226979
LSOIUSXD,DUCMGGNW,7,0.03975431235231397,0.960245687647686
LSOIUSXD,JBVHSUWY,6,0.005710833120860871,0.9942891668791392
LSOIUSXD,JERHKLYW,7,0.06298188130755954,0.9370181186924404
LSOIUSXD,KEUWZRKO,6,0.04483126090769494,0.955168739092305
LSOIUSXD,KJNSOAHR,1,0.008155616199829014,0.991844383800171
LSOIUSXD,LRVGFDFM,4,0.04157819321964239,0.9584218067803576
LSOIUSXD,MBSBZBXA,4,0.09606646855953103,0.903933531440469
LSOIUSXD,OXKURKXR,1,0.03153315472969155,0.9684668452703085
LSOIUSXD,PYZMVUWD,4,0.0877144418997068,0.9122855581002932
LSOIUSXD,QKXNTIIB,1,0.026103780963143895,0.9738962190368561
LSOIUSXD,ROACSLMG,4,0.017518402405752132,0.9824815975942479
LSOIUSXD,SAHWCZNH,3,0.012600292857802836,0.9873997071421972
LSOIUSXD,STZDBITS,2,0.06879178268701913,0.9312082173129809
LSOIUSXD,UGEQLMXM,5,0.0020145198246378474,0.9979854801753621
LSOIUSXD,UIFPPCLR,5,0.03236051822634633,0.9676394817736537
LSOIUSXD,VMAQSTJE,7,0.050062321697854587,0.9499376783021454
LSOIUSXD,VUAFAIYJ,2,0.00924056512960627,0.9907594348703938
LSOIUSXD,VWMBASNE,3,0.0017939257003982744,0.9982060742996017
LSOIUSXD,WBLJNPZQ,7,0.0014037057196693164,0.9985962942803307
LSOIUSXD,WQMVCOEM,7,0.046315737694449854,0.9536842623055501
LSOIUSXD,XIFHSOWQ,1,0.026755720912455903,0.9732442790875441
LSOIUSXD,XIPPENFQ,3,0.08486484128502245,0.9151351587149775
LSOIUSXD,XUOIQPFL,6,0.04766829144767739,0.9523317085523226
LSOIUSXD,YSYHGLQK,4,0.06810003519997695,0.931899964800023
LTOYKIML,AXULOHBQ,3,0.025480117798422124,0.9745198822015779
LTOYKIML,BUZIIBYG,7,0.05086185700208717,0.9491381429979129
LTOYKIML,CCLHWFWF,4,0.049292356927309475,0.9507076430726905
LTOYKIML,FTSVTTSR,6,0.012291460312483815,0.9877085396875162
LTOYKIML,GYHKIVQT,1,0.08739352520165956,0.9126064747983405
LTOYKIML,HCDTGMST,3,0.0612447525760007,0.9387552474239993
LTOYKIML,JBVHSUWY,5,0.034198375158038155,0.9658016248419619
LTOYKIML,JPBRUTWP,7,0.01808658240398559,0.9819134175960144
LTOYKIML,JSLXRQOK,5,0.0008105533932580518,0.9991894466067419
LTOYKIML,KEUWZRKO,3,0.056138314325970266,0.9438616856740297
LTOYKIML,LLHREMKS,6,0.016232067604354743,0.9837679323956453
LTOYKIML,LRVGFDFM,1,0.048774838136922516,0.9512251618630775
LTOYKIML,LSOIUSXD,1,0.04326756899212274,0.9567324310078773
LTOYKIML,MBSBZBXA,5,0.06586257579964477,0.9341374242003553
LTOYKIML,NAQIHUKZ,5,0.00551006145441554,0.9944899385455844
LTOYKIML,NZKBIBNU,1,0.0750780712011515,0.9249219287988485
LTOYKIML,OJIFIHMZ,4,0.06787687618247235,0.9321231238175276
LTOYKIML,OXKURKXR,3,0.025612101242391886,0.9743878987576081
LTOYKIML,QKXNTIIB,2,0.023470588636325684,0.9765294113636743
LTOYKIML,SAHWCZNH,6,0.09604233514552117,0.9039576648544788
LTOYKIML,STZDBITS,5,0.061119060061049064,0.9388809399389509
LTOYKIML,SUOYXCHP,1,0.04450435620515563,0.9554956437948444
LTOYKIML,TGOELCAG,7,0.03614808159680233,0.9638519184031977
LTOYKIML,VUAFAIYJ,2,0.005277294769936049,0.9947227052300639
LTOYKIML,WBLJNPZQ,1,0.07193289101831339,0.9280671089816867
LTOYKIML,WHPUAOID,3,0.033739398498110605,0.9662606015018894
LTOYKIML,WPQXWHYO,6,0.046583436197155235,0.9534165638028448
LTOYKIML,XIIEJNEE,4,0.04017284369977453,0.9598271563002254
LTOYKIML,XUOIQPFL,1,0.009027941572925573,0.9909720584270745
LTOYKIML,ZKENOUDA,6,0.04637877336188816,0.9536212266381119
LUENUFGA,APQGTRMF,7,0.09395870735325619,0.9060412926467438
LUENUFGA,ATLDMDBO,7,0.01531506170772017,0.9846849382922799
LUENUFGA,BUZIIBYG,6,0.035479471169004635,0.9645205288309954
LUENUFGA,EVBVXETX,1,0.014075385729668344,0.9859246142703316
LUENUFGA,FRHNWLNI,1,0.03612176143920771,0.9638782385607922
LUENUFGA,KAGJCHMR,7,0.012201432425342268,0.9877985675746578
LUENUFGA,KJNSOAHR,1,0.022329441534599415,0.9776705584654006
LUENUFGA,LPHPPJUG,5,0.019932147626470473,0.9800678523735296
LUENUFGA,MIRCVAMV,5,0.0007473930890359717,0.9992526069109641
LUENUFGA,PYZMVUWD,4,0.026069171231557487,0.9739308287684425
LUENUFGA,QJQJSWFU,1,0.0599488485938605,0.9400511514061395
LUENUFGA,QKXNTIIB,7,0.04174172011347746,0.9582582798865226
LUENUFGA,RAWUKQMJ,7,0.0021678231912014637,0.9978321768087985
LUENUFGA,SAHWCZNH,7,0.006928249847111532,0.9930717501528885
LUENUFGA,STZDBITS,3,0.07517535458024192,0.9248246454197581
LUENUFGA,UGEQLMXM,7,0.08358727608924775,0.9164127239107522
LUENUFGA,WBLJNPZQ,1,0.06577779989908576,0.9342222001009143
LUENUFGA,XIFHSOWQ,1,0.02417158583744075,0.9758284141625593
LUENUFGA,XIPPENFQ,7,0.0009585398505362061,0.9990414601494638
LUENUFGA,XUOIQPFL,6,0.044367559650796404,0.9556324403492036
LUENUFGA,ZGJXVMNI,2,0.07617864540549815,0.9238213545945019
MBSBZBXA,AANGBULD,2,0.01819966470950166,0.9818003352904984
MBSBZBXA,AHMDUILJ,5,0.0034982018716006786,0.9965017981283993
MBSBZBXA,BUZIIBYG,4,0.04787905681300873,0.9521209431869913
MBSBZBXA,DUCMGGNW,6,0.0817325044481037,0.9182674955518964
MBSBZBXA,GYHKIVQT,3,0.08577297400889379,0.9142270259911062
MBSBZBXA,HCDTGMST,3,0.0051601621061803885,0.9948398378938196
MBSBZBXA,JBVHSUWY,5,0.02139120347032586,0.9786087965296741
MBSBZBXA,KJNSOAHR,3,0.034122120628362895,0.9658778793716372
MBSBZBXA,LSOIUSXD,7,0.08965509538605201,0.910344904613948
MBSBZBXA,OXKURKXR,2,0.028391137999959074,0.9716088620000409
MBSBZBXA,QJQJSWFU,2,0.015101093348384205,0.9848989066516158
MBSBZBXA,RCBZUSIM,7,0.03975778273144258,0.9602422172685574
MBSBZBXA,UQYUIVVR,3,0.017958386529619945,0.9820416134703801
MBSBZBXA,YSYHGLQK,3,0.033611686322713004,0.966388313677287
MBSBZBXA,ZGJXVMNI,1,0.07122458547408156,0.9287754145259184
MBSBZBXA,ZKENOUDA,1,0.0688478849674142,0.9311521150325858
MIRCVAMV,BTMOEMEP,7,0.07541174331176799,0.924588256688232
MIRCVAMV,CCLHWFWF,2,0.011795324245467366,0.9882046757545326
MIRCVAMV,DBWLZWNK,3,0.09029450367193598,0.909705496328064
MIRCVAMV,DDEXPPXU,7,0.018200955914457435,0.9817990440855425
MIRCVAMV,FCYBOAXC,4,0.024111100664382185,0.9758888993356178
MIRCVAMV,FITUEHWN,1,0.013636964406233017,0.986363035593767
MIRCVAMV,JBVHSUWY,7,0.06664969910356001,0.93335030089644
MIRCVAMV,JPBRUTWP,5,0.015023970059822483,0.9849760299401775
MIRCVAMV,JSLXRQOK,7,0.0009598232054484972,0.9990401767945515
MIRCVAMV,KAGJCHMR,4,5.420950760046403e-05,0.9999457904923995
MIRCVAMV,LPHPPJUG,3,0.03843151578187099,0.961568484218129
MIRCVAMV,LTOYKIML,7,0.0004387892264037895,0.9995612107735962
MIRCVAMV,LUENUFGA,6,0.06480316525773464,0.9351968347422653
MIRCVAMV,NZKBIBNU,4,0.0035795527333333924,0.9964204472666666
MIRCVAMV,OXKURKXR,6,0.0006153799841871866,0.9993846200158129
MIRCVAMV,QKXNTIIB,5,0.03870065875787749,0.9612993412421225
MIRCVAMV,RCBZUSIM,1,0.0710563175380281,0.9289436824619719
MIRCVAMV,ROACSLMG,7,0.07115607106715949,0.9288439289328405
MIRCVAMV,SDWAYPIK,2,0.016580259948193732,0.9834197400518063
